,Unnamed: 0,Name,Country,swim,bike,run,finish,Agegroup,Gender,Year,Avg Temp,Hi Temp,Humidity,Wind Speed,Wind Direction,West,South,Female
9467,9467,"Keller, Steven",USA,73.417,320.65,285.55,688.6,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9468,9468,"Sumbal, Marni",USA,68.1,344.13300000000004,269.433,690.617,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9469,9469,"Marino, Jessica",USA,85.5,357.417,239.61700000000002,692.1,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9470,9470,"Proffit, Shannon",NZL,62.633,345.983,278.35,694.8330000000001,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9471,9471,"Olson, Christopher",USA,65.7,328.25,289.05,697.2330000000001,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9472,9472,"Shadle, Sally",USA,69.033,362.56699999999995,261.5,699.7330000000001,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9473,9473,"Reinhold, Stephanie",USA,81.867,359.11699999999996,246.45,699.95,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9474,9474,"O Connor, Gretta",IRL,71.767,389.55,229.4,701.35,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9475,9475,"Lam, Bryan",USA,63.0,352.517,272.91700000000003,702.5830000000001,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9476,9476,"Moore, Daniel",USA,79.283,362.86699999999996,254.6,708.2,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9477,9477,"Smiley, Ryan",CAN,57.817,316.967,326.133,709.35,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9478,9478,"Doherty, Carolyne",IRL,66.283,362.13300000000004,270.58299999999997,709.683,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9479,9479,"Kiley, Renee",AUS,70.617,355.7,274.633,711.2,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9480,9480,"Okano, Taichi",JPN,74.617,348.017,279.16700000000003,712.533,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9481,9481,"Mikhael, Nicole",CAN,88.53299999999999,370.217,238.783,713.3330000000001,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9482,9482,"Smialek, Kyle",USA,65.783,371.1,266.05,714.317,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9483,9483,"Delport, Keri",ZAF,70.95,371.3,262.283,714.7,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9484,9484,"Eklof, Anna",SWE,77.383,372.56699999999995,255.067,715.117,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9485,9485,"Burdzilauskas, Whitney",USA,78.517,395.2,231.333,715.367,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9486,9486,"Ledesma, Rebecca",USA,69.083,355.86699999999996,286.55,723.2,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9487,9487,"Michelet, Daniele",ITA,66.133,352.017,298.3,726.9169999999999,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9488,9488,"Monks, Kristi",USA,91.26700000000001,356.15,271.933,728.683,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9489,9489,"Bortolani, Giulio",ITA,88.71700000000001,374.4,245.35,729.8,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9490,9490,"Stokes, Kelly",GBR,66.533,352.417,302.91700000000003,731.933,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9491,9491,"Kyme, Katie",AUS,68.717,369.483,286.35,732.967,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9492,9492,"Wexler, Ellen",USA,85.25,331.0,310.483,734.1669999999999,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9493,9493,"Daly, Kieran",NZL,59.217,289.367,379.38300000000004,736.317,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9494,9494,"Milner, Michele",USA,85.883,402.8,239.167,738.4,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9495,9495,"Hallam, Rachel",GBR,62.65,337.56699999999995,330.35,741.633,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9496,9496,"Raegen, Scott",USA,63.016999999999996,335.0,330.033,742.883,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9497,9497,"Gallagher, Aaron",AUS,75.433,374.967,276.983,743.533,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9498,9498,"Saab, Talita",BRA,71.817,392.3,269.35,746.633,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9499,9499,"Tran, Tu",USA,87.78299999999999,363.983,285.133,748.2669999999999,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9500,9500,"Canavan, Neasa",IRL,102.01700000000001,365.68300000000005,272.65,750.033,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9501,9501,"Kocik, Jo",AUS,71.5,348.38300000000004,323.767,751.5830000000001,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9502,9502,"Wasserman, Emily",USA,81.583,395.9,264.567,752.817,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9503,9503,"Li, Jie",TWN,87.4,394.717,262.65,756.0169999999999,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9504,9504,"Rendekova, Gabriela",SVK,89.85,410.4,245.717,758.067,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9505,9505,"Hsu, Yi Jue",TWN,78.567,362.86699999999996,305.467,759.3330000000001,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9506,9506,"Blomqvist, Lina",SWE,83.56700000000001,405.033,257.817,759.4,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9507,9507,"Brocchetto, Vicente",BRA,70.35,374.9,301.883,761.4830000000001,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9508,9508,"Barrenechea Crespo, Itziar",ESP,77.917,412.967,259.767,763.8330000000001,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9509,9509,"Louvet, David",USA,84.45,382.86699999999996,280.91700000000003,763.867,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9510,9510,"Humsi, Erin",USA,67.7,333.733,361.68300000000005,771.5830000000001,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9511,9511,"Holt, Sandy",USA,71.55,397.95,298.483,779.3,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9512,9512,"Krivosejevaite, Indre",LTU,94.01700000000001,410.917,271.483,788.1,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9513,9513,"Peach, Deb",NZL,68.733,386.967,319.55,788.817,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9514,9514,"Johnson, Dave",USA,67.183,373.3,333.267,794.8,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9515,9515,"Ramos, James",USA,112.917,399.967,277.533,803.033,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9516,9516,"Rodriguez, Joseph",USA,90.6,400.517,301.267,804.4169999999999,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9517,9517,"Hsu, Chien Wei",TWN,91.31700000000001,438.25,264.83299999999997,805.217,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9518,9518,"Duncan, Richard",USA,90.083,417.233,291.933,815.317,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9519,9519,"Orchard, Holly",AUS,84.21700000000001,447.583,281.8,827.367,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9520,9520,"Gilman, Luke",USA,70.95,409.833,334.63300000000004,834.1,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9521,9521,"Kaufman, Travis",USA,73.867,402.8,348.6,845.883,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9522,9522,"Al-Jassar, Sami",USA,84.68299999999999,402.983,335.0,849.55,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9523,9523,"Kearney, Kristin",USA,76.883,392.233,392.333,872.0830000000001,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9524,9524,"Dykhuizen, Matt",USA,60.25,421.417,404.517,904.467,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9525,9525,"Lowell, Dorothy",USA,89.1,465.2,324.83299999999997,904.65,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9526,9526,"Mcentire, John",USA,69.6,371.6,455.95,916.183,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9527,9527,"Watson, Zach",USA,100.46700000000001,457.56699999999995,350.6,927.933,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9528,9528,"Sinogaya, Alfeo",PHL,97.98299999999999,439.283,395.36699999999996,943.0169999999999,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9529,9529,"Garnand, Jenn",USA,112.333,442.733,399.15,978.95,30-34,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9530,9530,"Williams, Mark",USA,104.383,454.68300000000005,401.0,986.9830000000001,30-34,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9531,9531,"Stubleski, Daniel",USA,65.167,280.85,190.033,541.633,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9532,9532,"Pennington, Charlie",GBR,58.8,297.383,178.733,541.7330000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9533,9533,"Huhndorf, Martin",DEU,59.717,287.117,193.567,546.8,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9534,9534,"Van De Wielle, Wim",BEL,61.467,295.817,183.85,548.217,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9535,9535,"Alvarez Gomez, Ivan",ESP,63.033,295.45,184.517,549.4,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9536,9536,"Van Lienden, Carlo",NLD,61.167,285.817,202.083,555.933,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9537,9537,"Roye, Lionel",FRA,59.883,305.0,190.683,561.217,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9538,9538,"Ogorman, Ivan",IRL,73.65,294.683,185.833,562.15,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9539,9539,"Ferreira Da Silva Neto, Antonio",BRA,56.4,307.383,196.583,565.783,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9540,9540,"Eccleston, Steven",AUS,62.583,301.25,196.13299999999998,566.55,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9541,9541,"Nastic, Igor",CHE,57.766999999999996,303.733,198.983,566.85,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9542,9542,"Marcondes Ferraz Silva, Arthur",BRA,56.4,289.567,215.75,566.95,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9543,9543,"Lichtenegger, Markus",AUT,66.3,297.567,195.4,567.783,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9544,9544,"Maggen, Kevin",BEL,59.483000000000004,311.017,190.7,568.217,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9545,9545,"Guy, Stephen",AUS,66.9,306.33299999999997,186.183,568.3330000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9546,9546,"Valencia, Juan",COL,56.15,306.383,199.783,568.533,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9547,9547,"Hulbert, Dirk",CHE,56.333,314.867,193.8,570.5,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9548,9548,"Wissum, Jacob",SGP,72.283,287.067,204.9,571.0,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9549,9549,"Henningsen, Jan",DNK,63.516999999999996,290.433,212.55,572.367,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9550,9550,"Miller, Ryan",AUS,67.5,300.533,198.75,574.4169999999999,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9551,9551,"Richardson, Ben",AUS,66.133,296.75,206.067,574.683,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9552,9552,"Vergano, Gabriele",ITA,63.883,308.15,196.817,575.95,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9553,9553,"Iseli, Marco",CHE,59.717,291.233,219.483,577.75,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9554,9554,"Galindo Rooney, John Manuel",ESP,57.05,314.967,198.75,577.8330000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9555,9555,"Dalquano, Cesar",BRA,61.967,304.717,204.6,578.6669999999999,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9556,9556,"Sickert, Rajko",DEU,68.05,298.217,205.7,578.8,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9557,9557,"Veldeman, Stefaan",BEL,61.917,302.66700000000003,205.167,578.95,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9558,9558,"Diaz, David",VEN,67.983,299.183,206.35,580.0830000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9559,9559,"B�chler, Marcus",DEU,61.583,298.5,213.967,580.2669999999999,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9560,9560,"Grichting, Waldemar",CHE,69.2,301.41700000000003,203.217,580.4,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9561,9561,"Girard, Michael",USA,62.617,290.33299999999997,221.4,580.55,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9562,9562,"Torre, Alejandro",MEX,62.367,307.1,205.433,580.65,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9563,9563,"Benvenuto, Ezequiel",ARG,61.2,309.58299999999997,203.233,581.2330000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9564,9564,"O'Brien, Paul",AUS,55.1,304.2,213.75,581.633,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9565,9565,"Santos, Fabiano",BRA,57.516999999999996,308.267,208.533,581.7669999999999,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9566,9566,"Schnur, Sean",USA,73.533,299.7,201.15,581.967,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9567,9567,"Fogarty, Quentin",NZL,61.583,301.933,210.63299999999998,582.383,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9568,9568,"Veldeman, Stijn",BEL,65.983,304.283,204.4,582.65,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9569,9569,"Rickman, Nathan",USA,70.617,287.08299999999997,218.717,582.7669999999999,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9570,9570,"Scott, Alan",GBR,59.15,315.117,200.783,583.117,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9571,9571,"Ogilvie, James",GBR,66.967,289.16700000000003,218.967,584.067,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9572,9572,"Urbina, Ricardo",VEN,68.067,302.633,206.7,584.283,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9573,9573,"Perez, Javier",ESP,70.333,310.067,196.88299999999998,584.683,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9574,9574,"Bert, Verbeke",BEL,57.7,306.317,213.417,585.15,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9575,9575,"Trujano Pichardo, Alfredo",MEX,66.55,312.4,200.45,585.383,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9576,9576,"Collingwood, Loren",USA,70.917,302.033,209.017,589.817,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9577,9577,"Black, Jamie",AUS,61.067,312.983,208.717,590.817,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9578,9578,"Fleruy Soares, Gustavo",BRA,62.55,294.383,226.85,591.183,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9579,9579,"Peiker, Urmas",EST,68.9,323.45,192.683,591.317,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9580,9580,"Carrera Akutain, Xabier",ESP,69.033,298.55,213.167,591.5169999999999,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9581,9581,"Philippe, Xavier",FRA,72.233,295.033,215.7,591.7,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9582,9582,"Gaspariau, Pierre",FRA,57.7,300.767,226.1,592.1,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9583,9583,"Verlet, Benjamin",BEL,65.333,309.9,209.6,593.633,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9584,9584,"Picard, Raynard",MEX,71.85,309.65,205.15,594.3,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9585,9585,"Cosulich, Timothy",ITA,58.883,314.483,212.067,594.4169999999999,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9586,9586,"Antunes, Paulo",PRT,55.15,308.317,225.733,595.3330000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9587,9587,"Sumbal, Karel",CZE,73.783,306.83299999999997,207.2,595.4830000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9588,9588,"Rolet, Barthelemy",CAN,74.3,294.283,220.3,595.933,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9589,9589,"Rosa De Jesus, Michell",BRA,72.283,309.83299999999997,206.4,596.4,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9590,9590,"Gonzalo, Esteban Pardo",ARG,69.85,309.367,207.717,596.567,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9591,9591,"Fenwick, Peter",GBR,64.7,300.55,221.283,596.617,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9592,9592,"Wilson, Michael",AUS,65.833,302.783,222.4,597.2669999999999,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9593,9593,"Iott, Scott",USA,67.1,303.433,219.683,597.367,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9594,9594,"Perkin, Tim",USA,63.2,312.25,213.183,598.117,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9595,9595,"Sheehy, Donal",IRL,64.317,325.033,202.13299999999998,598.717,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9596,9596,"Atkins, Travis",AUS,69.117,313.533,209.317,598.817,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9597,9597,"Porcino Reinaldo, Rommel",BRA,61.35,305.283,225.38299999999998,598.9,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9598,9598,"Eglin, Marco",CHE,81.183,300.66700000000003,209.783,599.3330000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9599,9599,"Evans, Matthew",GBR,76.2,300.08299999999997,212.933,599.533,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9600,9600,"Kuhar, Riccardo",HRV,65.083,305.3,223.333,599.9169999999999,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9601,9601,"Adam, Anthony",FRA,65.567,299.45,227.283,600.367,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9602,9602,"Dowthwaite, Sam",AUS,67.25,300.95,225.65,600.533,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9603,9603,"DOMINGOS, JOSE",BRA,63.5,323.55,207.3,600.883,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9604,9604,"Santos, Francisco",ESP,69.283,301.7,224.183,601.3330000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9605,9605,"Frandsen, Scott",CAN,64.6,298.83299999999997,232.817,602.9,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9606,9606,"Schober, Simon",DEU,86.43299999999999,303.817,205.8,603.217,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9607,9607,"Vorster, Rowan",ZAF,64.117,301.58299999999997,229.467,603.317,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9608,9608,"Ludovic, Marchand",FRA,81.067,312.617,197.2,603.4,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9609,9609,"Larsson, Marcus",SWE,66.55,303.9,223.917,603.5,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9610,9610,"Cohen-Ruhle, Liam",AUS,69.2,320.08299999999997,207.017,604.133,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9611,9611,"Phinney, Brent",USA,63.25,312.83299999999997,215.88299999999998,604.183,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9612,9612,"Favre, Francky",MTQ,65.367,296.633,235.0,605.05,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9613,9613,"Natoli, Stephen",AUS,68.233,301.783,228.033,605.3,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9614,9614,"Krejcova, Petra",CZE,65.367,320.367,214.3,605.467,35-39,1,2015,85.167,89,65.444,8.111,S,0.0,8.111,1
9615,9615,"Baltazar, Rodrigo",PRT,59.483000000000004,318.55,219.933,605.5169999999999,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9616,9616,"Brinkmann, Marc",DEU,65.35,332.283,200.85,606.8,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9617,9617,"Dahlman, Jens",FIN,71.633,299.983,227.4,607.35,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9618,9618,"Gabriel, Cantonati",ARG,70.733,321.383,204.833,607.633,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9619,9619,"Horsager, Joshy",USA,66.9,314.6,218.8,608.067,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9620,9620,"Ward, Tom",GBR,59.15,324.7,216.0,608.883,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9621,9621,"Lima, Alan",BRA,65.783,323.767,209.95,609.133,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9622,9622,"Murray, Nathan",CAN,75.1,306.683,221.5,609.9169999999999,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9623,9623,"Chieza Fortes Garcia, Rafael",BRA,68.1,307.1,227.3,610.6,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9624,9624,"Brocker, Hermann",DEU,62.883,320.6,219.8,610.7669999999999,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9625,9625,"Crisp, Jason",USA,68.417,312.133,220.1,611.033,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9626,9626,"Lovett, Andrew",AUS,60.15,321.533,220.85,611.867,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9627,9627,"Ricardo, Manuel",ESP,65.017,314.433,219.567,612.15,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9628,9628,"Joyner, Jeff",USA,66.2,295.683,240.38299999999998,612.3330000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9629,9629,"Saldias Ondarra, Julen",ESP,63.817,306.91700000000003,233.88299999999998,612.717,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9630,9630,"Della Maggiora, Eduardo",CHL,66.917,312.5,222.1,612.817,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9631,9631,"Beyne, Anthony",FRA,66.05,297.83299999999997,241.033,612.867,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9632,9632,"Sobrino Sierra, Sergio",ESP,66.133,313.15,223.517,613.05,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9633,9633,"Spurzem, Oliver",DEU,68.25,326.967,208.75,613.05,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9634,9634,"Basel, Jörn",DEU,68.3,318.383,215.767,613.1,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9635,9635,"Corredor Panadero, David",ESP,61.833,303.0,240.083,613.367,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9636,9636,"Killer, Andrew",AUS,73.217,310.3,218.467,613.633,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9637,9637,"Strandby, Brian Birch",DNK,77.283,324.117,202.38299999999998,613.65,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9638,9638,"Dixon, Matthew",USA,76.567,322.783,209.4,613.8330000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9639,9639,"Py, Jeremie Adrien Roger",FRA,61.717,306.4,237.25,613.9830000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9640,9640,"César França, Bruno",BRA,64.25,313.66700000000003,225.667,614.2330000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9641,9641,"Merrick, Matt",NZL,67.217,306.85,231.517,614.883,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9642,9642,"De Paula, Stephane",FRA,78.883,312.617,214.067,616.35,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9643,9643,"Savage, Paul Matthew",GBR,62.233000000000004,319.383,229.033,616.65,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9644,9644,"Schinkel, Christian",DEU,76.067,310.3,222.15,617.283,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9645,9645,"Wagner, Uli",DEU,70.867,319.75,218.63299999999998,617.4830000000001,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9646,9646,"Sandford, Nathan",AUS,71.217,312.267,223.983,617.683,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9647,9647,"Closas, Sebastian",URY,67.2,323.267,219.85,617.817,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9648,9648,"Bergamo, Enzo",ITA,67.25,298.66700000000003,245.2,617.933,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9649,9649,"Tragle, Henry",USA,65.483,313.817,231.05,618.133,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9650,9650,"Longhin, Patrick",DEU,74.683,321.483,216.083,619.717,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9651,9651,"Burgos Germillac, Christian Fernando",ARG,67.817,304.233,238.817,619.933,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
9652,9652,"Ureta, Pablo",ARG,59.65,341.833,210.13299999999998,619.933,35-39,2,2015,85.167,89,65.444,8.111,S,0.0,8.111,0
